Latency,PowerConsumption,Number of Processors,Combined Tasks,MapTask1To,MapTask2To,MapTask3To,MapTask4To,MapTask5To,MapTask6To,MapTask7To,	MapTask8To,MapTask9To,MapTask10To,MapTask11To,Config,VSF1,VSF2,VSF3,VSF4,VSF5,VSF6,OSPolicy1,OSPolicy2,OSPolicy3,OSPolicy4,OSPolicy5,OSPolicy6
0.00351777104898961,0.0545544293305649,6,"(1, 1)","""Node4""","""Node1""","""Node2""","""Node4""","""Node3""","""Node6""","""Node2""","""Node5""","""Node3""","""Node5""","""Node5""",23,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""","""PB"""
99999.0,99999.0,99999,"(1, 1)","""Node4""","""Node1""","""Node4""","""Node4""","""Node2""","""Node3""","""Node1""","""Node1""","""Node2""","""Node3""","""Node2""",15,1.0,0.6666666666666666,0.5,0.6666666666666666,1.0,0.6666666666666666,"""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB"""
0.0053636380552876395,0.04541920542673434,6,"(1, 1)","""Node1""","""Node5""","""Node5""","""Node3""","""Node4""","""Node2""","""Node6""","""Node5""","""Node2""","""Node4""","""Node6""",24,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB"""
0.00544726740772235,0.042517493376303006,6,"(3, 4)","""Node3""","""Node2""","""Node1""","""Node3""","""Node4""","""Node5""","""Node2""","""Node6""","""Node5""","""Node4""","""Node4""",27,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(5, 6)","""Node1""","""Node1""","""Node4""","""Node4""","""Node1""","""Node4""","""Node2""","""Node4""","""Node4""","""Node2""","""Node2""",28,1.0,1.0,0.25,1.0,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(1, 1)","""Node1""","""Node3""","""Node1""","""Node1""","""Node2""","""Node6""","""Node3""","""Node2""","""Node4""","""Node2""","""Node4""",7,1.0,1.0,0.5,0.6666666666666666,0.25,0.5,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(5, 8)","""Node2""","""Node2""","""Node2""","""Node1""","""Node5""","""Node3""","""Node1""","""Node4""","""Node3""","""Node5""","""Node4""",29,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,"""FCFS""","""FCFS""","""PB""","""PB""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(3, 4)","""Node2""","""Node2""","""Node3""","""Node1""","""Node1""","""Node2""","""Node3""","""Node5""","""Node5""","""Node4""","""Node4""",25,0.25,1.0,1.0,1.0,1.0,0.5,"""PB""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS"""
0.00450709066480191,0.04170076638491413,6,"(1, 1)","""Node5""","""Node6""","""Node5""","""Node4""","""Node2""","""Node6""","""Node1""","""Node3""","""Node4""","""Node1""","""Node3""",20,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,"""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(1, 1)","""Node5""","""Node3""","""Node5""","""Node5""","""Node2""","""Node1""","""Node3""","""Node5""","""Node2""","""Node5""","""Node4""",17,0.5,0.5,0.5,0.25,1.0,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(3, 4)","""Node3""","""Node3""","""Node4""","""Node4""","""Node5""","""Node3""","""Node3""","""Node2""","""Node2""","""Node2""","""Node2""",25,0.5,1.0,1.0,0.5,0.25,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""PB"""
99999.0,99999.0,99999,"(1, 1)","""Node3""","""Node3""","""Node5""","""Node3""","""Node4""","""Node2""","""Node5""","""Node5""","""Node2""","""Node1""","""Node1""",1,0.25,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,"""FCFS""","""PB""","""FCFS""","""PB""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(5, 6)","""Node3""","""Node1""","""Node6""","""Node6""","""Node5""","""Node4""","""Node1""","""Node6""","""Node5""","""Node2""","""Node2""",12,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""FCFS"""
0.0037450872805495296,0.05572426537001898,5,"(1, 1)","""Node2""","""Node4""","""Node2""","""Node3""","""Node5""","""Node4""","""Node2""","""Node3""","""Node4""","""Node3""","""Node1""",18,0.25,1.0,1.0,1.0,1.0,0.25,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(1, 1)","""Node6""","""Node1""","""Node3""","""Node6""","""Node2""","""Node5""","""Node1""","""Node3""","""Node2""","""Node5""","""Node2""",24,0.6666666666666666,1.0,1.0,0.25,1.0,0.5,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(6, 7)","""Node3""","""Node3""","""Node3""","""Node1""","""Node2""","""Node3""","""Node1""","""Node1""","""Node2""","""Node4""","""Node4""",30,0.5,1.0,1.0,0.6666666666666666,0.25,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(7, 8)","""Node1""","""Node6""","""Node4""","""Node6""","""Node3""","""Node5""","""Node4""","""Node6""","""Node2""","""Node4""","""Node5""",33,0.5,1.0,0.5,1.0,1.0,0.5,"""PB""","""PB""","""FCFS""","""PB""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(6, 8)","""Node6""","""Node4""","""Node5""","""Node5""","""Node2""","""Node4""","""Node5""","""Node1""","""Node2""","""Node3""","""Node1""",32,0.6666666666666666,1.0,1.0,1.0,1.0,0.25,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(1, 1)","""Node4""","""Node6""","""Node4""","""Node2""","""Node5""","""Node6""","""Node6""","""Node2""","""Node5""","""Node2""","""Node2""",7,0.25,1.0,0.5,0.5,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(5, 6)","""Node2""","""Node2""","""Node2""","""Node2""","""Node2""","""Node2""","""Node3""","""Node6""","""Node6""","""Node6""","""Node4""",12,0.25,1.0,0.5,0.5,0.25,1.0,"""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""","""FCFS"""
0.0035565882881219103,0.0402070978164455,5,"(1, 1)","""Node5""","""Node3""","""Node1""","""Node5""","""Node6""","""Node3""","""Node4""","""Node1""","""Node6""","""Node3""","""Node6""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
0.00504973953358644,0.04002006200736891,6,"(3, 4)","""Node5""","""Node3""","""Node6""","""Node1""","""Node2""","""Node4""","""Node5""","""Node3""","""Node4""","""Node2""","""Node2""",27,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,"""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(3, 4)","""Node3""","""Node1""","""Node2""","""Node5""","""Node5""","""Node6""","""Node1""","""Node2""","""Node6""","""Node4""","""Node4""",9,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,"""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""","""FCFS"""
0.00420197827459258,0.05234457542751342,6,"(1, 1)","""Node3""","""Node2""","""Node3""","""Node3""","""Node5""","""Node6""","""Node4""","""Node4""","""Node5""","""Node6""","""Node1""",5,0.5,0.25,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(5, 6)","""Node2""","""Node3""","""Node2""","""Node2""","""Node3""","""Node3""","""Node1""","""Node2""","""Node3""","""Node4""","""Node1""",28,0.6666666666666666,1.0,1.0,0.25,0.6666666666666666,0.6666666666666666,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.00319854163340522,0.049655179672847057,6,"(1, 1)","""Node1""","""Node5""","""Node2""","""Node1""","""Node6""","""Node5""","""Node3""","""Node4""","""Node3""","""Node4""","""Node4""",5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(3, 4)","""Node3""","""Node2""","""Node3""","""Node2""","""Node4""","""Node2""","""Node3""","""Node5""","""Node5""","""Node5""","""Node6""",27,0.25,0.6666666666666666,1.0,0.25,1.0,0.6666666666666666,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(1, 1)","""Node5""","""Node2""","""Node3""","""Node5""","""Node2""","""Node1""","""Node3""","""Node3""","""Node1""","""Node1""","""Node4""",4,1.0,1.0,1.0,0.25,0.6666666666666666,1.0,"""PB""","""FCFS""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(5, 8)","""Node3""","""Node2""","""Node3""","""Node2""","""Node5""","""Node1""","""Node3""","""Node1""","""Node4""","""Node5""","""Node5""",29,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,"""PB""","""FCFS""","""PB""","""PB""","""PB""","""PB"""
0.00577129649806402,0.04269781131705621,5,"(1, 1)","""Node4""","""Node3""","""Node1""","""Node4""","""Node5""","""Node3""","""Node2""","""Node4""","""Node5""","""Node2""","""Node5""",21,1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""FCFS""","""PB""","""FCFS""","""FCFS"""
0.0053500047359176205,0.037797975433302614,5,"(6, 8)","""Node4""","""Node5""","""Node4""","""Node4""","""Node2""","""Node5""","""Node1""","""Node3""","""Node2""","""Node3""","""Node3""",13,1.0,1.0,1.0,1.0,1.0,0.25,"""FCFS""","""PB""","""FCFS""","""PB""","""PB""","""PB"""
0.00456295776014983,0.04369280337667468,6,"(1, 1)","""Node3""","""Node2""","""Node3""","""Node6""","""Node5""","""Node1""","""Node4""","""Node4""","""Node5""","""Node4""","""Node5""",20,0.6666666666666666,0.25,0.6666666666666666,1.0,1.0,1.0,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS"""
0.00457172678527006,0.04569084044244357,5,"(1, 1)","""Node1""","""Node1""","""Node2""","""Node1""","""Node4""","""Node3""","""Node3""","""Node2""","""Node5""","""Node2""","""Node4""",17,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,"""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""","""PB"""
0.00598094558975367,0.03859445261406503,5,"(6, 8)","""Node3""","""Node4""","""Node1""","""Node1""","""Node2""","""Node6""","""Node4""","""Node2""","""Node2""","""Node6""","""Node2""",13,1.0,1.0,0.25,0.6666666666666666,0.25,1.0,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(6, 8)","""Node6""","""Node4""","""Node3""","""Node3""","""Node2""","""Node1""","""Node4""","""Node1""","""Node2""","""Node5""","""Node5""",13,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,"""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(1, 1)","""Node5""","""Node1""","""Node3""","""Node5""","""Node4""","""Node2""","""Node1""","""Node3""","""Node2""","""Node6""","""Node2""",6,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.25,"""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(1, 1)","""Node1""","""Node1""","""Node2""","""Node5""","""Node5""","""Node3""","""Node5""","""Node5""","""Node3""","""Node4""","""Node4""",2,0.25,0.25,0.5,0.25,1.0,1.0,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(1, 1)","""Node3""","""Node3""","""Node3""","""Node1""","""Node2""","""Node3""","""Node2""","""Node1""","""Node2""","""Node1""","""Node4""",0,1.0,1.0,1.0,0.25,1.0,0.6666666666666666,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(3, 4)","""Node1""","""Node1""","""Node1""","""Node3""","""Node4""","""Node2""","""Node3""","""Node1""","""Node2""","""Node4""","""Node4""",26,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,0.5,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(5, 6)","""Node1""","""Node5""","""Node1""","""Node1""","""Node5""","""Node5""","""Node1""","""Node6""","""Node6""","""Node4""","""Node4""",11,1.0,0.25,0.25,1.0,0.6666666666666666,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(5, 6)","""Node1""","""Node2""","""Node1""","""Node1""","""Node2""","""Node1""","""Node3""","""Node4""","""Node2""","""Node3""","""Node3""",28,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(1, 1)","""Node1""","""Node5""","""Node4""","""Node3""","""Node2""","""Node5""","""Node4""","""Node4""","""Node6""","""Node2""","""Node2""",5,0.25,1.0,0.5,1.0,0.6666666666666666,0.5,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(5, 6)","""Node4""","""Node4""","""Node3""","""Node4""","""Node5""","""Node3""","""Node6""","""Node3""","""Node5""","""Node1""","""Node1""",11,1.0,0.25,1.0,1.0,1.0,0.6666666666666666,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
99999.0,99999.0,99999,"(3, 4)","""Node3""","""Node1""","""Node3""","""Node1""","""Node4""","""Node2""","""Node1""","""Node3""","""Node2""","""Node2""","""Node4""",26,0.6666666666666666,1.0,1.0,0.6666666666666666,0.25,0.25,"""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(1, 1)","""Node3""","""Node4""","""Node2""","""Node6""","""Node1""","""Node5""","""Node4""","""Node2""","""Node5""","""Node1""","""Node5""",22,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS"""
0.00521079141187388,0.05193425501048286,5,"(6, 8)","""Node4""","""Node2""","""Node4""","""Node4""","""Node3""","""Node5""","""Node2""","""Node2""","""Node3""","""Node5""","""Node1""",31,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
0.00490005155059281,0.0389078144857665,5,"(6, 8)","""Node5""","""Node1""","""Node5""","""Node5""","""Node4""","""Node1""","""Node2""","""Node4""","""Node4""","""Node2""","""Node6""",32,1.0,1.0,0.25,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(6, 8)","""Node5""","""Node4""","""Node4""","""Node5""","""Node1""","""Node6""","""Node4""","""Node5""","""Node1""","""Node2""","""Node3""",32,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(3, 4)","""Node4""","""Node3""","""Node2""","""Node1""","""Node1""","""Node3""","""Node4""","""Node2""","""Node3""","""Node1""","""Node1""",26,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,"""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(7, 8)","""Node2""","""Node1""","""Node2""","""Node2""","""Node5""","""Node6""","""Node4""","""Node5""","""Node5""","""Node4""","""Node6""",33,0.5,1.0,0.5,1.0,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""FCFS"""
0.00487017261539471,0.03823839704728031,5,"(7, 8)","""Node4""","""Node6""","""Node6""","""Node4""","""Node1""","""Node5""","""Node3""","""Node1""","""Node1""","""Node3""","""Node5""",33,1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(1, 1)","""Node2""","""Node4""","""Node3""","""Node2""","""Node1""","""Node4""","""Node3""","""Node3""","""Node1""","""Node4""","""Node5""",17,1.0,0.5,1.0,1.0,0.5,0.25,"""PB""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(6, 7)","""Node1""","""Node1""","""Node1""","""Node3""","""Node2""","""Node1""","""Node3""","""Node4""","""Node2""","""Node3""","""Node4""",30,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,"""PB""","""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(3, 4)","""Node5""","""Node3""","""Node1""","""Node1""","""Node2""","""Node4""","""Node3""","""Node1""","""Node4""","""Node2""","""Node2""",25,0.6666666666666666,1.0,0.6666666666666666,1.0,0.5,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(1, 1)","""Node4""","""Node5""","""Node4""","""Node4""","""Node2""","""Node5""","""Node5""","""Node3""","""Node2""","""Node6""","""Node6""",19,0.25,1.0,0.5,1.0,1.0,0.5,"""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(3, 4)","""Node6""","""Node3""","""Node1""","""Node5""","""Node3""","""Node4""","""Node1""","""Node1""","""Node4""","""Node2""","""Node2""",27,1.0,1.0,0.5,1.0,0.25,0.25,"""FCFS""","""FCFS""","""PB""","""PB""","""PB""","""PB"""
0.0039743140612345206,0.05426384391807188,6,"(1, 1)","""Node1""","""Node2""","""Node4""","""Node1""","""Node6""","""Node5""","""Node3""","""Node4""","""Node5""","""Node3""","""Node3""",23,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(6, 8)","""Node3""","""Node2""","""Node3""","""Node3""","""Node1""","""Node6""","""Node4""","""Node5""","""Node5""","""Node6""","""Node1""",32,1.0,0.25,0.6666666666666666,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(1, 1)","""Node3""","""Node4""","""Node3""","""Node3""","""Node1""","""Node4""","""Node1""","""Node3""","""Node1""","""Node1""","""Node2""",15,1.0,0.25,1.0,0.5,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
0.00416837667091254,0.04313829223003583,5,"(1, 1)","""Node4""","""Node5""","""Node1""","""Node4""","""Node6""","""Node3""","""Node5""","""Node5""","""Node3""","""Node6""","""Node3""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00480529336130545,0.042532150645971684,5,"(1, 1)","""Node1""","""Node1""","""Node3""","""Node1""","""Node6""","""Node5""","""Node4""","""Node3""","""Node6""","""Node5""","""Node4""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
0.0043848272153946795,0.04266527095596196,6,"(1, 1)","""Node4""","""Node3""","""Node5""","""Node4""","""Node6""","""Node3""","""Node1""","""Node5""","""Node6""","""Node1""","""Node2""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
0.0055452457571195605,0.04327479094704383,6,"(1, 1)","""Node6""","""Node3""","""Node6""","""Node6""","""Node5""","""Node3""","""Node1""","""Node4""","""Node5""","""Node1""","""Node2""",20,0.6666666666666666,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(1, 1)","""Node5""","""Node4""","""Node5""","""Node5""","""Node3""","""Node1""","""Node4""","""Node6""","""Node1""","""Node3""","""Node6""",20,1.0,0.25,1.0,0.5,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
0.00437731644362982,0.04231171718356425,5,"(1, 1)","""Node5""","""Node6""","""Node5""","""Node5""","""Node1""","""Node3""","""Node6""","""Node4""","""Node1""","""Node3""","""Node4""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS"""
